StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex,AvgDistance,MinDistance
86281,0, ,,NN 3424 ,,,7.08049566,25.00254732,25,11.62,9.630299957, M1 ,1.48,0.38506,0.000007
66697,92451, ,,NN 4079 ,,,18.84070352,-62.05117896,16.68335002,10.72,9.608583693,M3 ,1.48,0.38367,0.000042
86784,0, ,,Gl 537 A,,,14.04172378,46.34091139,11.22334456,9.85,9.59938852, dM3 e ,1.48,0.383081,0.000001
20261,28368, ,,NN 3371 A,,,5.99381767,58.59362838,13.59064963,10.25,9.583798917,M1 ,1.48,0.382086,0.000073
86218,0, ,,Gl 220 ,,,5.887146487,24.26860696,19.15708812,10.81,9.398352515, M1.5 ,1.48,0.370265,0.000044
69962,96702, ,,NN 4120 ,,,19.65922916,71.87306594,21.79598954,10.96,9.268117046,M: ,1.48,0.36199,0.000003
86159,0, ,,Gl 181.1 ,,,4.930775154,-61.15404139,37.03703704,12.06,9.216818821, m ,1.48,0.358739,0.000013
63726,88499, ,,NN 4041 ,,,18.07153666,35.95779754,21.40869193,10.83,9.177049336,M2 ,1.48,0.356223,0.000018
87067,0, ,,Gl 714 ,,,18.50337339,-58.27033475,14.45086705,9.85,9.050530472, M1 ,1.48,0.348248,0.000031
2487,3556, ,,NN 3054 ,,,0.75779494,-51.6259515,38.50596843,11.91,8.982359748,M3 ,1.48,0.343965,0.000002
20123,28180,40665,2114,, ,,5.95399011,-53.4256934,220.7505519,6.48,-0.23950899,K5/M0III ,1.48,0.021813,0.000001
47324,64820,115211,5002,, ,,13.28695416,-66.78342263,363.6363636,4.86,-2.943336531,K2Ib/II ,1.48,0.167239,0.000009
61417,85355,157999,6498,, 49Sig Oph,,17.441911,4.14034239,359.7122302,4.34,-3.43977602,K3IIvar ,1.48,0.199335,0.00007
83236,114716, ,, ,,,23.23772839,-56.84719808,25.58199028,11.99,9.950328352,M2 ,1.48,0.40561,0.000025
740,1006, ,, ,,,0.20927584,21.71414164,28.95193978,11.67,9.361611666, ,1.48,0.367926,0.000068
79589,109480, ,, ,,,22.17904312,7.90906109,37.5516335,10.92,8.046855832,M0 ,1.48,0.286472,0.000016
47114,64512,114866,, ,,,13.22257942,-3.49455503,232.0185615,7.34,0.512386351,K2 ,1.48,0.003221,0.000001
60320,83849,154486,, ,,,17.13563977,-48.88370858,222.2222222,6.93,0.196062569,K2/K3III ,1.48,0.009221,0.000012
11270,16058,21367,, ,,,3.44700624,0.02616977,250.6265664,7.05,0.054864478,K0 ,1.48,0.012794,0
75082,103422,199597,, ,,,20.9536368,35.31170681,228.8329519,6.62,-0.177592815,K2 ,1.48,0.01975,0
49360,67799,121297,, ,,,13.88894613,52.32299113,261.0966057,6.76,-0.32400613,M4III: ,1.48,0.024765,0.000004
13833,19741,26934,, ,,,4.23257019,-37.03036602,343.6426117,6.99,-0.690535055,K3III: ,1.48,0.039364,0.000018
68181,94365,178734,, ,,,19.20669954,-51.80555337,357.1428571,7.06,-0.704209843,K5III ,1.48,0.039961,0
29809,40552,69530,, ,,,8.28113731,-15.15197973,505.0505051,7.2,-1.316674049,K3III ,1.48,0.069898,0.000015
51519,71046,127273,, ,,,14.52973941,-44.80668197,510.2040816,7.16,-1.378719643,K3III ,1.48,0.073234,0.000017
7241,10395, ,,Gl 91 ,,,2.23141776,-32.03994906,12.37776953,10.32,9.856788041, ,1.479,0.399587,0.000049
1063,1463, ,,Gl 16 ,,,0.30460805,10.20286093,16.21533971,10.9,9.850369742,M0 ,1.479,0.399176,0.00002
78918,108569, ,,Gl 842 ,,,21.99268805,-59.7525092,11.86802753,9.75,9.378107274,M2 ,1.479,0.368975,0.000002
23301,32173,47914,2459,, 55Psi4Aur,,6.71805786,44.52452351,93.80863039,5.04,0.178786023,K5III ,1.479,0.00963,0.000004
13061,18647,25165,1235,, ,,3.99170349,-12.57433214,273.2240437,5.61,-1.572594573,K4III ,1.479,0.083923,0.000007
61345,85258,157244,6461,, Bet Ara,,17.42166588,-55.52982397,184.8428835,2.84,-3.494013674,K3Ib-II ,1.479,0.202879,0.000054
77733,106932,206114,, ,,,21.65623951,24.4945644,709.2198582,7.16,-2.093904437,K2 ,1.479,0.114327,0.000014
42410,57459, ,,Gl 443 ,,,11.77846823,-14.01247378,20.42900919,11.69,10.13876348,M ,1.478,0.417772,0.000058
4230,6069, ,,NN 3084 ,,,1.29811088,5.4754696,15.31393568,11.05,10.12456591,M2V: ,1.478,0.416853,0.000002
724,983,787,37,, ,,0.20276358,-17.93821766,187.6172608,5.29,-1.076363955,K4III ,1.478,0.05747,0.000006
28841,39293, ,, ,,,8.03433525,-17.1721597,28.85170225,11.34,9.039142792, ,1.478,0.347534,0.000049
72109,99488,191770,, ,,,20.19074401,6.07186269,195.6947162,7.41,0.952104501,K5 ,1.478,0.000001,0
85283,117656,223685,, ,,,23.86116741,4.69783845,242.1307506,6.82,-0.100249742,K2 ,1.478,0.017293,0.000001
71655,98918,190057,, ,,,20.08552956,-46.09696218,273.9726027,6.96,-0.228535678,K3/K4III ,1.478,0.021441,0
73982,101967,196884,, ,,,20.66451327,13.41969505,381.6793893,7.13,-0.778493543,K2 ,1.478,0.043274,0.000001
80966,111443,213947,, ,,,22.57681856,26.59820931,366.3003663,6.88,-0.939186765,K2 ,1.478,0.050756,0.000005
68280,94500,179688,, ,,,19.23334497,-14.03909189,531.9148936,7.02,-1.609210754,K2IIICN... ,1.478,0.085984,0.000007
42631,57802, ,,Gl 450 ,,,11.85209213,35.27139762,8.552856654,9.73,10.06944403,M1V ,1.477,0.413296,0.000015
47846,65581,116870,5064,, 68 Vir,,13.4453457,-12.70761258,154.7987616,5.27,-0.67883741,K5III ,1.477,0.038854,0.000002
34101,46049,81502,3740,, ,,9.39092596,-60.30232993,694.4444444,6.3,-2.90818754,K1/K2II/III ,1.477,0.164995,0
47853,65593,116835,5060,, ,,13.4489233,-41.49756484,617.2839506,5.69,-3.262424927,K3III ,1.477,0.187794,0.000025
42881,58170, ,, ,,,11.93019247,-38.27964825,23.3535731,12.01,10.16823331, ,1.477,0.419678,0.000007
36115,48712,86082,, ,,,9.93555905,-7.64532876,261.7801047,6.74,-0.349683185,K4III ,1.477,0.025694,0.000003
62412,86709,161196,, ,,,17.71702777,29.6529419,452.4886878,7.13,-1.148038632,M1II ,1.477,0.061088,0
31917,43237,75643,, ,,,8.8075169,-58.22695754,543.4782609,7.32,-1.355910885,K3IIICN... ,1.477,0.072002,0
83658,115310,220123,, ,,,23.35420925,-13.2693715,1538.461538,7.17,-3.765433217,K3III ,1.477,0.220691,0.00007
6320,9077,11773,, ,,,1.94780503,52.48943157,3571.428571,7.1,-5.664209843,K5 ,1.477,0.347688,0
19501,27359, ,,Gl 218 ,,,5.79445079,-36.32826614,14.99025633,10.73,9.850954703,M2 ,1.476,0.399215,0.000013
60148,83599, ,,Gl 654 ,,,17.08731046,-5.09148544,11.14827202,10.08,9.843962215,M0V ,1.476,0.398763,0.000075
2216,3143, ,,Gl 27.1 ,,,0.66623068,-44.25267874,22.9147571,11.4,9.59942371,M4 ,1.476,0.383084,0.000001
72238,99663,192781,7742,, ,,20.22432478,60.6404332,182.1493625,5.81,-0.492138278,K5III ,1.476,0.031109,0.000005
30364,41260,71176,3315,, ,,8.41771049,-24.04626227,155.2795031,5.32,-0.635570663,K4/K5III ,1.476,0.036995,0.000002
15586,22086,30238,1521,, ,,4.75115296,-21.28334113,192.3076923,5.72,-0.699983282,K4III ,1.476,0.039775,0.000025
7206,10340,13520,643,, 60 And,,2.22037244,44.23168903,170.6484642,4.84,-1.32051192,K4III ,1.476,0.070103,0.000002
28446,38792,65183,3099,, ,,7.93964537,-30.28453466,374.5318352,6.28,-1.587443693,M5/M6III ,1.476,0.084757,0
11290,16090, ,, ,,,3.45400278,27.38588004,27.22570106,11.78,9.605104642, ,1.476,0.38345,0.000075
24582,33805, ,, ,,,7.01843979,59.83325319,22.78942571,10.93,9.141333095,M0 ,1.476,0.353969,0.000047
9305,13275,17624,, ,,,2.84799559,35.39390349,135.501355,6.51,0.850281809,K2 ,1.476,0.000166,0
23166,32002,48305,, ,,,6.68637487,-34.51057677,239.8081535,7.33,0.430680275,K5III ,1.476,0.004496,0.000001
37778,50951,90068,, ,,,10.40616332,34.17645275,251.8891688,6.95,-0.056047466,M6III ,1.476,0.015951,0.000001
69768,96449,185286,, ,,,19.60900551,43.70612391,263.8522427,6.6,-0.50680395,K5 ,1.476,0.03169,0.000015
81769,112604,215873,, ,,,22.80625512,-8.1123043,469.4835681,7.36,-0.998101983,K2 ,1.476,0.053603,0.000004
32463,43933,76169,, ,,,8.94914537,56.88894018,393.7007874,6.97,-1.005831417,K2 ,1.476,0.053981,0.000001
70800,97801,187840,, ,,,19.87385991,-10.95623355,523.5602094,7.37,-1.224833164,K2 ,1.476,0.06505,0.000028
57809,80346, ,,Gl 623 ,,,16.40231077,48.35400404,8.042464211,10.28,10.75305432,M3 ,1.475,0.457821,0.000049
45303,61706, ,,Gl 480 ,,,12.64809157,11.69676063,15.37515375,11.52,10.58590266,M4 ,1.475,0.44687,0.000064
6053,8691, ,,Gl 78 ,,,1.86343029,-10.80215939,17.74622893,11.8,10.5544696,M4 ,1.475,0.444815,0.000031
34670,46769, ,,Gl 353 ,,,9.53235688,36.32150319,13.53546291,10.19,9.532634434,M0 ,1.475,0.37882,0.00006
1234,1696, ,,Gl 17.1 ,,,0.35543369,-45.74443728,17.95977011,10.4,9.128496133,M0 ,1.475,0.353159,0.000036
54991,76202, ,,Gl 588.1 ,,,15.56523025,37.9139972,29.17152859,11.28,8.955204066,M0 ,1.475,0.342264,0.000115
39304,53035,94014,4240,, ,,10.85151113,-3.09264065,157.7287066,5.95,-0.039553711,K2 ,1.475,0.015462,0.000004
42128,57047,101666,4503,, ,,11.69554232,-32.49932237,131.7523057,5.2,-0.398791121,K5III ,1.475,0.02751,0.000001
45436,61916,110287,4818,, ,,12.68973471,-46.14572729,244.4987775,5.84,-1.10138346,K3II ,1.475,0.058724,0.000005
28776,39211,65953,3141,, 28 Mon,,8.0203601,-1.39242418,144.9275362,4.69,-1.115754546,K4III ,1.475,0.059449,0.000001
57521,79938,146850,6078,, ,,16.3167869,-14.87282262,265.2519894,5.97,-1.148293249,K3IIICNpvar ,1.475,0.061101,0.000009
6128,8804,11453,, ,,,1.8862623,28.81898352,233.1002331,6.86,0.022286461,K5III ,1.475,0.013688,0.000003
61990,86123,159778,, ,,,17.60116796,11.31259765,454.5454545,7.28,-1.007886596,K2 ,1.475,0.054082,0.000004
84436,116419,221825,, ,,,23.59103176,-10.55507834,606.0606061,7.14,-1.772580279,K5 ,1.475,0.095331,0.000005
48375,66345,118289,, ,,,13.59780098,8.29276209,781.25,6.93,-2.533950152,M4III ,1.475,0.14135,0
58129,80817, ,,GJ 2121 ,,,16.50371919,-14.66329215,22.05071665,12.32,10.60288646, ,1.474,0.44798,0.000165
18345,25878,36395,,Gl 205 ,,,5.52415293,-3.67214214,5.690871842,7.96,9.184105973,M1V ,1.474,0.356672,0.000004
10826,15406, ,,NN 3216 ,,,3.31060536,32.66603415,30.48780488,11.33,8.909369219, ,1.474,0.339395,0.00007
75068,103401,199345,8015,, 7 Aqr,,20.94834162,-9.69751669,184.501845,5.49,-0.840003567,K5III ,1.474,0.046087,0.000008
28362,38686,64974,3096,, ,,7.92051851,-30.91771061,396.8253968,6.45,-1.542997296,K4III ,1.474,0.082267,0.000001
85311,117697, ,, ,,,23.86963049,-19.65459561,25.38071066,11.69,9.667481109, ,1.474,0.38744,0.000085
41595,56284, ,, ,,,11.53858223,-16.96813919,22.90426019,11.45,9.650418657, ,1.474,0.386346,0.00017
44442,60448, ,, ,,,12.39300112,27.91294709,33.31112592,11.33,8.71705344,M3V ,1.474,0.32741,0.000022
26530,36334,58640,, ,,,7.47876986,47.92093093,207.9002079,6.66,0.070725382,M3 ,1.474,0.012367,0.000004
73212,100926,194794,, ,,,20.46281487,-5.65421065,256.4102564,6.98,-0.064676965,M... ,1.474,0.016209,0.000005
39945,53940,95716,, ,,,11.03717733,-41.11406717,540.5405405,6.48,-2.184141358,M4III ,1.474,0.119787,0.000006
1632,2300,2552,, ,,,0.48912302,28.82778053,1754.385965,7.34,-3.880625722,K3III ,1.474,0.228282,0.000062
56511,78471,143440,, ,,,16.01890971,-24.2666008,3448.275862,7.16,-5.528010011,K4III ,1.474,0.338483,0.000019
3650,5215, ,,GJ 1030 ,,,1.111549,15.27341418,22.10433245,11.43,9.707612981,M3 ,1.473,0.390013,0.000017
19073,26801,233153,,Gl 212 ,,,5.69186854,53.49105798,12.47972045,9.75,9.268975714,M1 ,1.473,0.362044,0.000026
10289,14669, ,,Gl 125 ,,,3.15865333,45.73367767,15.42495758,10.15,9.208880108,M2 ,1.473,0.358237,0.000025
19767,27705,39543,2043,, ,,5.86655227,-29.44939942,212.7659574,6.47,-0.16951071,K3III ,1.473,0.019486,0.000016
64745,89851,168415,6858,, ,,18.33576901,-15.83160305,144.3001443,5.39,-0.406333827,K3III ,1.473,0.027794,0.000001
53927,74623,135367,5669,, ,,15.24739253,-5.50257175,279.3296089,6.28,-0.950584867,K2 ,1.473,0.051303,0.000002
193,263, ,, ,,,0.05528252,4.68713578,30.3674461,12.04,9.627958654,M1 ,1.473,0.384909,0.000029
39364,53114, ,, ,,,10.86639947,-32.02237614,34.12969283,11.63,8.964338102, ,1.473,0.342837,0.000013
44378,60357, ,, ,,,12.37615796,27.60478283,31.03662322,10.89,8.43062768,M3V ,1.473,0.309738,0.000005
74700,102912,198794,, ,,,20.84916449,48.03040943,207.9002079,6.98,0.390725382,K3Ib ,1.473,0.005193,0
79938,109955,211055,, ,,,22.26893756,-57.56804226,269.541779,7.18,0.026869548,M5III ,1.473,0.013561,0.000004
21628,30062,44225,, ,,,6.32727597,-22.10314387,240.3846154,6.29,-0.614533347,K3III ,1.473,0.036106,0
84219,116127,221422,, ,,,23.53063461,44.07282717,343.6426117,6.78,-0.900535055,K2 ,1.473,0.048917,0.000001
62311,86564,161617,, ,,,17.6898226,67.15195109,348.4320557,6.64,-1.070590516,K5 ,1.473,0.057181,0
9625,13722,18447,, ,,,2.94559239,-36.69957884,512.8205128,7.39,-1.159826943,K4III ,1.473,0.061689,0.000003
317,428, ,,Gl 2 ,,,0.08615576,45.78693438,11.49689584,9.93,9.627097017,M2 ,1.472,0.384854,0.000019
33986,45908,304636,,Gl 341 ,,,9.36071958,-60.28239508,10.48547761,9.5,9.397058913,M0V ,1.472,0.370181,0.000044
27144,37128,61453,2945,, ,,7.62917496,-38.01057175,173.6111111,6.38,0.182112417,K4III ,1.472,0.00955,0.000001
57217,79488,145892,6047,, 9 Her,,16.22094671,5.0210989,130.2083333,5.46,-0.1131939,K5III ,1.472,0.017694,0.000004
8237,11784,15656,736,, 14 Tri,,2.53503775,36.14723132,120.0480192,5.15,-0.246774993,K5III ,1.472,0.022061,0.000013
76763,105637,203857,8193,, ,,21.39677576,37.35149782,282.4858757,6.46,-0.79498369,K5 ,1.472,0.044021,0.000005
72706,100261,194258,7804,, ,,20.33499547,68.8802532,208.7682672,5.59,-1.008322433,M5III ,1.472,0.054103,0.000006
64330,89298,167193,6820,, ,,18.22125776,21.88020909,1587.301587,6.14,-4.863297253,K4III ,1.472,0.293728,0.000039
39391,53150, ,, ,,,10.8739645,-22.68739314,28.62049227,11.97,9.686614503, ,1.472,0.388668,0.000021
8617,12319,16423,, ,,,2.64370366,19.72769309,217.8649237,7.2,0.509063428,K0 ,1.472,0.003267,0.000001
31694,42949,74702,, ,,,8.75484134,-6.9785054,193.0501931,6.66,0.231648799,K0 ,1.472,0.008406,0
19864,27838,39029,, ,,,5.89054263,57.9636673,242.1307506,7.12,0.199750258,K2 ,1.472,0.009136,0
65647,91061,171911,, ,,,18.57524966,51.7823281,253.8071066,6.51,-0.512518891,M0 ,1.472,0.031919,0.000001
18919,26613,37283,, ,,,5.65720699,42.68082055,370.3703704,7.26,-0.583181179,M... ,1.472,0.034797,0.000005
61823,85892,159267,, ,,,17.55257152,16.76931089,349.6503497,7.01,-0.708169834,K5 ,1.472,0.040135,0
49178,67511,120771,, ,,,13.83362425,54.86945751,444.4444444,7.48,-0.759087409,M0 ,1.472,0.042398,0.000003
15649,22170,30551,, ,,,4.76930947,-49.24594096,448.4304933,7.48,-0.778475685,K2/K3II:pe ,1.472,0.043273,0.000001
69435,96021,183665,, ,,,19.52350158,-21.04002201,568.1818182,7.28,-1.492436661,K3III ,1.472,0.079457,0.000005
26722,36578,58679,, ,,,7.52342946,66.13482236,840.3361345,7.15,-2.472265193,K0 ,1.472,0.137509,0
51403,70865, ,,Gl 552 ,,,14.49176002,15.52948103,14.27347987,10.68,9.907350665,M3 ,1.471,0.402841,0.000083
56958,79120,145085,6011,, ,,16.14969463,3.45444515,131.9261214,5.93,0.328346028,K5III ,1.471,0.006368,0.000004
85177,117507,223444,9023,, ,,23.82908117,-62.83940298,194.9317739,6.59,0.140586826,K5III ,1.471,0.010562,0.000004
6585,9459,12524,602,, Chi Phe,,2.0284451,-44.71339037,114.1552511,5.15,-0.137479469,K5III ,1.471,0.018457,0.000007
48035,65862,117404,5086,, ,,13.50002189,7.17884139,246.3054187,6.18,-0.777369832,K5 ,1.471,0.043223,0.000002
26357,36102, ,, ,,,7.4370976,-33.9419067,34.07155026,12.04,9.378040528, ,1.471,0.368971,0.000002
69177,95682,183145,, ,,,19.46170938,12.48786479,261.0966057,7.39,0.30599387,K0 ,1.471,0.006815,0
67589,93586,177330,, ,,,19.05953402,17.28086232,264.5502646,7.08,-0.032541001,K2 ,1.471,0.015256,0
74463,102601,198025,, ,,,20.79294305,1.83190078,303.030303,7.22,-0.187430301,K4III ,1.471,0.020071,0
69573,96204,184313,, ,,,19.5627873,5.46576513,263.1578947,6.35,-0.751082017,M8V ,1.471,0.042039,0.000006
72772,100348,193455,, ,,,20.35034062,-18.32390548,502.5125628,7.27,-1.235734618,K3III ,1.471,0.065621,0.000005
86311,0, ,,Wo 9238 ,,,7.632144928,28.28475591,25.18891688,13.85,11.84395253, M3 ,1.47,0.530209,0.000068
58269,81018, ,,GJ 1203 ,,,16.54601355,12.61310688,16.37197119,12.18,11.10949514,K: ,1.47,0.481308,0.000261
87006,0, ,,NN 4011 ,,,17.53538311,50.42141553,21.27659574,12.74,11.10048929, m ,1.47,0.480713,0.000053
86309,0, ,,GJ 1099 ,,,7.571620843,0.994880426,14.6627566,11.93,11.09892187, m ,1.47,0.480609,0.000036
86573,0, ,,Gl 422 ,,,11.27109199,-57.5644653,13.03780965,11.65,11.07397682, m ,1.47,0.478958,0.000046
47460,65012, ,,Gl 507 B,,,13.32623048,35.10894812,18.02451334,12.1,10.82068226,M3 ,1.47,0.462266,0.000043
86367,0, ,,NN 3502 B,,,8.524495985,-6.035165373,20.40816327,12.36,10.8109804, M3 ,1.47,0.461626,0.000013
45250,61629, ,,Gl 479 ,,,12.6314435,-52.00155006,9.658103149,10.67,10.7455408,M3 ,1.47,0.457328,0.000033
86412,0, ,,Gl 333.2B,,,9.014217718,5.244696764,24.5278391,12.68,10.73170356, dM4 ,1.47,0.45642,0.000103
86084,0, ,,Gl 157 B,,,3.958153889,-1.155534577,15.77038322,11.61,10.62078877, dM3 e ,1.47,0.449156,0.000022
87345,0, ,,GJ 1266 ,,,22.27037764,70.94136941,22.47191011,12.12,10.36180005, k ,1.47,0.432241,0.00005
3022,4328, ,,Gl 43 ,,,0.92363547,-51.83348668,25.27805865,12.36,10.34628141,M ,1.47,0.431229,0.000001
86144,0, ,,NN 3307 ,,,4.678329209,2.234041859,18.18181818,11.24,9.941813447, M0 ,1.47,0.40506,0.00004
8462,12097, ,,Gl 104 ,,,2.59809769,20.2202253,13.96648045,10.66,9.934565112,M2 ,1.47,0.404593,0.000042
86966,0, ,,Gl 649.1B,,,16.96490882,47.36218675,17.95009873,11.19,9.919665792, ,1.47,0.403635,0.000038
86153,0, ,,NN 3315 ,,,4.837244861,45.9859908,24.3902439,11.79,9.853919284, k-m ,1.47,0.399404,0.000071
87011,0, ,,NN 4013 ,,,17.63443552,-30.0154668,16.66666667,10.94,9.830756252, k-m ,1.47,0.397916,0.000056
61250,85126, ,,Gl 672.1 ,,,17.39703995,-32.25302066,23.52941176,11.64,9.78194465,M ,1.47,0.394782,0.000004
80342,110534, ,,Gl 855 ,,,22.39240755,-57.21971474,19.39111887,10.74,9.301985657,K ,1.47,0.364138,0.000025
25345,34796, ,,NN 3432 ,,,7.20319616,52.27411738,26.73082064,11.29,9.154938541, ,1.47,0.35483,0.000003
86650,0, ,,Gl 461 A,,,12.34043659,0.584137137,15.87301587,10.1,9.096702747, M0 V ,1.47,0.351157,0.000043
47459,65011, ,,Gl 507 A,,,13.32592098,35.11204745,13.16482359,9.51,8.91292478,M0 ,1.47,0.339616,0.000032
12181,17405, ,,Gl 150.1A,,,3.72920894,16.66802202,16.28664495,9.96,8.900841856,M1 ,1.47,0.33886,0.000022
74320,102409,197481,,Gl 803 ,,,20.75259452,-31.34002411,9.941346058,8.81,8.822774041,M1Ve ,1.47,0.333985,0.000033
6454,9275, ,,GJ 1041 A,,,1.98673023,3.51918598,29.82403817,10.98,8.607167767,M1V: ,1.47,0.3206,0.000022
17260,24373,34167,1715,, ,,5.22953455,-35.82529963,253.8071066,6.98,-0.042518891,K4III ,1.47,0.015549,0.000001
22956,31733,47420,2440,, ,,6.63901793,-2.54391246,226.2443439,6.14,-0.632888653,K2 ,1.47,0.036883,0.000005
53530,74047,133456,5611,, ,,15.13243053,-65.27543844,243.3090024,6.18,-0.750790891,K3III ,1.47,0.042026,0.000004
7310,10500, ,, ,,,2.25603265,7.49518726,29.35995302,11.88,9.541223218,M2V: ,1.47,0.379366,0.00002
14623,20777, ,, ,,,4.45077388,25.70626582,38.88024883,11.96,9.011354821,M0-M3Ve(T) ,1.47,0.345785,0.000035
1290,1771, ,, ,,,0.37363674,6.66810871,49.35834156,11.21,7.743197205,M1Vvar ,1.47,0.268414,0.000003
3430,4900, ,, ,,,1.04788167,47.04761136,41.42502071,10.81,7.723686329,M0 ,1.47,0.267265,0.000001
78158,107516,207076,, ,,,21.77550916,-2.21280602,135.3179973,6.52,0.863222192,M8IIIvar ,1.47,0.000125,0
38227,51531,91029,, ,,,10.52555092,46.87422878,195.3125,7.28,0.826349805,K2 ,1.47,0.000258,0
31906,43224,75138,, ,,,8.80508506,0.55504689,216.9197397,7.24,0.558504627,K2 ,1.47,0.002589,0.000002
47208,64654,115166,, ,,,13.25284438,18.91888227,187.9699248,6.55,0.179558161,K0 ,1.47,0.009612,0.000001
27276,37289,61589,, ,,,7.65672128,-16.84725474,204.4989775,6.4,-0.153455704,K3III ,1.47,0.018969,0.000001
1604,2249,2472,, ,,,0.47691584,33.63402399,340.1360544,7.47,-0.188263348,K0 ,1.47,0.020098,0.000003
62642,87024,161958,, ,,,17.78144004,36.08754383,259.7402597,6.55,-0.522696352,K5 ,1.47,0.032327,0
24945,34266,53472,, ,,,7.10321984,24.86017808,315.4574132,6.89,-0.604703689,K8III ,1.47,0.035694,0.000003
69470,96065,183357,, ,,,19.53253801,-54.16521861,334.4481605,6.82,-0.801644058,M4III ,1.47,0.044324,0
78251,107642,207419,, ,,,21.80303059,24.46422903,432.9004329,7.14,-1.041940101,K5 ,1.47,0.055758,0.000002
4860,6958,9207,, ,,,1.49242437,-52.36611096,534.7593583,7.36,-1.280791967,K3III ,1.47,0.06799,0.000004
23280,32143,48006,, ,,,6.71250961,32.55888351,420.1680672,6.74,-1.377115215,G5 ,1.47,0.073147,0.000011
47731,65409,116448,, ,,,13.40640242,-38.03339214,598.8023952,7.14,-1.746417644,K3III ,1.47,0.093818,0
50588,69613,124575,, ,,,14.24775915,-21.06476022,699.3006993,7.47,-1.753319813,K3/K4III ,1.47,0.094217,0
25909,35517,56243,, ,,,7.33134496,59.25293915,540.5405405,6.75,-1.914141358,K2 ,1.47,0.103606,0.000023
47464,65016, ,,Gl 507.1 ,,,13.3278706,33.34687596,17.3852573,10.62,9.419094387,M2 ,1.469,0.371583,0.000075
47470,65026,115953,,Gl 508 A,,,13.32932692,47.7780717,10.37236801,8.94,8.860610414,K0 ,1.469,0.336347,0.00003
84262,116184,221410,, ,,,23.54116314,-63.65492633,299.4011976,7.34,-0.041267666,K5/M0 ,1.469,0.015512,0
52457,72468,131005,, ,,,14.81854136,54.23150881,371.7472119,7.03,-0.8212386,K2 ,1.469,0.045223,0.000007
68526,94814,181328,, ,,,19.29255786,51.34646039,460.8294931,7.49,-0.827701331,M1 ,1.469,0.045519,0
30172,41012,70458,, ,,,8.36986433,2.15145637,349.6503497,6.79,-0.928169834,K5 ,1.469,0.050228,0.000011
55289,76627,140064,, ,,,15.64849928,57.46180365,552.4861878,7.28,-1.431607126,M3III: ,1.469,0.076112,0
33788,45659,80577,, ,,,9.30692671,-57.27308497,458.7155963,6.78,-1.527717532,K2Ib/II ,1.469,0.081415,0.000001
9377,13378,17758,, ,,,2.86980464,37.09412821,606.0606061,6.93,-1.982580279,K0 ,1.469,0.107661,0.000001
54009,74745,135452,, ,,,15.27565655,-39.56092641,2222.222222,6.88,-4.853937431,K3III ,1.469,0.293099,0.000005
59174,82283, ,,NN 3973 ,,,16.81276799,-15.73839731,18.15211472,10.94,9.645363862, ,1.468,0.386025,0.000149
15523,21998,30202,1518,, ,,4.72896211,-41.06481341,200,6.24,-0.265149978,K3/K4III ,1.468,0.022692,0.000006
79291,109081,209529,8409,, Kap2Ind,,22.0974865,-59.63594171,157.7287066,5.62,-0.369553711,K4III ,1.468,0.026422,0.000008
14433,20535,28028,1393,, 43 Eri,,4.40060148,-34.01698632,83.68200837,3.97,-0.643160474,K4III ,1.468,0.037319,0.000004
13816,19721,26927,1323,, ,,4.22658692,-40.35783872,306.7484663,6.36,-1.073912,K3III ,1.468,0.057347,0
